file1,file2,label1,label2
../audioData/NIGENS/NIGENS/phone/TELEPHONE-ELECTRONIC_GEN-HDF-22872.wav,../audioData/NIGENS/NIGENS/knock/KnockWood+CTV05_78_03.wav,phone,knock
../audioData/NIGENS/NIGENS/dog/AnimalDogSamoyed+6003_51_2.wav,../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14806.wav,dog,baby
../audioData/NIGENS/NIGENS/femaleSpeech/bbaezp.wav,../audioData/NIGENS/NIGENS/fire/FireHouse+CRB02_23.wav,femaleSpeech,fire
../audioData/NIGENS/NIGENS/knock/DOOR-KNOCK_GEN-HDF-09720.wav,../audioData/NIGENS/NIGENS/femaleSpeech/swwo9a.wav,knock,femaleSpeech
../audioData/NIGENS/NIGENS/femaleSpeech/bbad3a.wav,../audioData/NIGENS/NIGENS/maleSpeech/sgig9n.wav,femaleSpeech,maleSpeech
../audioData/NIGENS/NIGENS/alarm/AlarmBurglar_DIGIF2-63.wav,../audioData/NIGENS/NIGENS/femaleSpeech/bbaj3s.wav,alarm,femaleSpeech
../audioData/NIGENS/NIGENS/knock/KnockerDoor+9006_37_8.wav,../audioData/NIGENS/NIGENS/fire/Fire+PS01_95.wav,knock,fire
../audioData/NIGENS/NIGENS/phone/TelephoneDomesti+6037_30_1.wav,../audioData/NIGENS/NIGENS/alarm/BellAlarm_DIGIVJ2-60.wav,phone,alarm
../audioData/NIGENS/NIGENS/piano/PianoComedy+CTE07_61_8.wav,../audioData/NIGENS/NIGENS/fire/Fire_Loop08_SFX-KIT.wav,piano,fire
../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14806.wav,../audioData/NIGENS/NIGENS/femaleSpeech/bbadzp.wav,baby,femaleSpeech
../audioData/NIGENS/NIGENS/femaleScream/328001__hali-pinson__scream-4.wav,../audioData/NIGENS/NIGENS/dog/ANIMAL-DOG_GEN-HDF-00939.wav,femaleScream,dog
../audioData/NIGENS/NIGENS/footsteps/Footsteps-Carpet-Boots-Walk-1+Walker-Close-Take2_UFC-DVD-1-0079.wav,../audioData/NIGENS/NIGENS/engine/AutoFerrariTestaros+5040_01.wav,footsteps,engine
../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14754.wav,../audioData/NIGENS/NIGENS/femaleSpeech/bbac9n.wav,baby,femaleSpeech
../audioData/NIGENS/NIGENS/footsteps/FootstepsConGritt+6016_25_1.wav,../audioData/NIGENS/NIGENS/crash/CRASH-CLOSET_GEN-HDF-08693.wav,footsteps,crash
../audioData/NIGENS/NIGENS/crash/CrashBottle+HB01_27_2.wav,../audioData/NIGENS/NIGENS/maleScream/219871__polmdx__high-pitch-horror-scream.wav,crash,maleScream
../audioData/NIGENS/NIGENS/maleScream/180350__jorickhoofd__scream-noooh.wav,../audioData/NIGENS/NIGENS/knock/KnockDoor+HB01_66_3.wav,maleScream,knock
../audioData/NIGENS/NIGENS/maleSpeech/pgij3n.wav,../audioData/NIGENS/NIGENS/dog/ANIMAL-DOG-BARK-VISCIOUS_6EXT8-10055.wav,maleSpeech,dog
../audioData/NIGENS/NIGENS/dog/AnimalDogMastiff+6003_53_3.wav,../audioData/NIGENS/NIGENS/femaleScream/189339__sangtao__shout.wav,dog,femaleScream
../audioData/NIGENS/NIGENS/alarm/AlarmElectronic+6061_42.wav,../audioData/NIGENS/NIGENS/maleSpeech/lbbyzp.wav,alarm,maleSpeech
../audioData/NIGENS/NIGENS/maleScream/219654__annatabernero__young-male-scream.wav,../audioData/NIGENS/NIGENS/femaleSpeech/bbad2s.wav,maleScream,femaleSpeech
../audioData/NIGENS/NIGENS/engine/AutoFerrariTestaros+5040_01.wav,../audioData/NIGENS/NIGENS/dog/Animal-Dog-Bark_GEN-HD2-26407.wav,engine,dog
../audioData/NIGENS/NIGENS/maleSpeech/bbbz7n.wav,../audioData/NIGENS/NIGENS/femaleScream/219866__claudia-clim__scream.wav,maleSpeech,femaleScream
../audioData/NIGENS/NIGENS/baby/HumanBaby+6095_66_2.wav,../audioData/NIGENS/NIGENS/alarm/AlarmBurglar+2013_42.wav,baby,alarm
../audioData/NIGENS/NIGENS/maleScream/219814__saraonsins__man-s-scream.wav,../audioData/NIGENS/NIGENS/femaleScream/189339__sangtao__shout.wav,maleScream,femaleScream
../audioData/NIGENS/NIGENS/femaleSpeech/swwi5n.wav,../audioData/NIGENS/NIGENS/phone/TelephoneElectron+6109_23_2.wav,femaleSpeech,phone
../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14754.wav,../audioData/NIGENS/NIGENS/femaleSpeech/bbac9s.wav,baby,femaleSpeech
../audioData/NIGENS/NIGENS/knock/KnockDoor+HB01_66_3.wav,../audioData/NIGENS/NIGENS/footsteps/FootstepsConcrete+2011_04_2.wav,knock,footsteps
../audioData/NIGENS/NIGENS/alarm/ClockAlarm+6020_38.wav,../audioData/NIGENS/NIGENS/maleSpeech/lbby1a.wav,alarm,maleSpeech
../audioData/NIGENS/NIGENS/maleScream/125127__thanvannispen__schreeuw1clean.wav,../audioData/NIGENS/NIGENS/fire/FireCampfire_DIGIP06-71.wav,maleScream,fire
../audioData/NIGENS/NIGENS/dog/AnimalDog+SUP01_27_10.wav,../audioData/NIGENS/NIGENS/femaleSpeech/bbad9p.wav,dog,femaleSpeech
../audioData/NIGENS/NIGENS/knock/DOOR-KNOCK_GEN-HDF-09717.wav,../audioData/NIGENS/NIGENS/maleScream/275170__lodovico__terrifying-scream.wav,knock,maleScream
../audioData/NIGENS/NIGENS/femaleSpeech/bbad8n.wav,../audioData/NIGENS/NIGENS/femaleScream/HUMAN-SCREAM_GEN-HDF-15248.wav,femaleSpeech,femaleScream
../audioData/NIGENS/NIGENS/maleScream/141242__tarrei__desperate-scream.wav,../audioData/NIGENS/NIGENS/knock/Door-Knock-Wood-Entrance-Other-Side_GEN-HD2-29498.wav,maleScream,knock
../audioData/NIGENS/NIGENS/alarm/BoatAlarm+6025_66_1.wav,../audioData/NIGENS/NIGENS/engine/Auto%2767PontiacGto+5038_50.wav,alarm,engine
../audioData/NIGENS/NIGENS/knock/WindowKnock_DIGIB01-12.wav,../audioData/NIGENS/NIGENS/fire/Fire+HB03_90_3.wav,knock,fire
../audioData/NIGENS/NIGENS/fire/FireForest+6015_18.wav,../audioData/NIGENS/NIGENS/engine/AutoPorscheTurboS+5039_57.wav,fire,engine
../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14754.wav,../audioData/NIGENS/NIGENS/femaleSpeech/bbak1p.wav,baby,femaleSpeech
../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14827.wav,../audioData/NIGENS/NIGENS/maleScream/169628__dinsfire__male-voice-screaming-loudly.wav,baby,maleScream
../audioData/NIGENS/NIGENS/femaleSpeech/bbai9s.wav,../audioData/NIGENS/NIGENS/piano/MusicPiano_DIGIVG1-77.wav,femaleSpeech,piano
../audioData/NIGENS/NIGENS/dog/AnimalDog+WWA09_48_4.wav,../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14806.wav,dog,baby
../audioData/NIGENS/NIGENS/dog/AnimalDog+WWA09_44_4.wav,../audioData/NIGENS/NIGENS/knock/KnockWindow+HB01_66_8.wav,dog,knock
../audioData/NIGENS/NIGENS/piano/PianoCartoon+HB01_68_1.wav,../audioData/NIGENS/NIGENS/femaleSpeech/bbad8s.wav,piano,femaleSpeech
../audioData/NIGENS/NIGENS/femaleSpeech/swwo7s.wav,../audioData/NIGENS/NIGENS/engine/AutoPorscheTurboS+5039_41.wav,femaleSpeech,engine
../audioData/NIGENS/NIGENS/piano/PianoComedy+CTE07_60_4.wav,../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14808.wav,piano,baby
../audioData/NIGENS/NIGENS/fire/FireHouse+CRB02_22.wav,../audioData/NIGENS/NIGENS/knock/DoorKnock+6105_29_5.wav,fire,knock
../audioData/NIGENS/NIGENS/knock/KnockDoor+HB01_66_5.wav,../audioData/NIGENS/NIGENS/piano/Piano_PlayScale_Up2_SFX-KIT.wav,knock,piano
../audioData/NIGENS/NIGENS/fire/Fire+6049_21.wav,../audioData/NIGENS/NIGENS/baby/HumanBaby_DIGII04-01.wav,fire,baby
../audioData/NIGENS/NIGENS/engine/Auto-Cadillac-CTS-Exterior-On-Board-Drive-Medium-Engine_GEN-HD2-26824.wav,../audioData/NIGENS/NIGENS/alarm/alarm-smoke+detector_CAP01-15.wav,engine,alarm
../audioData/NIGENS/NIGENS/femaleScream/242644__reitanna__another-surprised-oooh.wav,../audioData/NIGENS/NIGENS/footsteps/FootstepsConcrete+6016_16_1.wav,femaleScream,footsteps
../audioData/NIGENS/NIGENS/phone/TelephoneDomesti+6037_30_1.wav,../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14753.wav,phone,baby
../audioData/NIGENS/NIGENS/piano/Klavierwerk010.wav,../audioData/NIGENS/NIGENS/alarm/Alarm+8005_14.wav,piano,alarm
../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14826.wav,../audioData/NIGENS/NIGENS/maleScream/169628__dinsfire__male-voice-screaming-loudly.wav,baby,maleScream
../audioData/NIGENS/NIGENS/maleScream/180314__jorickhoofd__sad-cry-7.wav,../audioData/NIGENS/NIGENS/femaleScream/219817__saraonsins__horror-scream.wav,maleScream,femaleScream
../audioData/NIGENS/NIGENS/maleScream/267480__islandan__male-scream.wav,../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14826.wav,maleScream,baby
../audioData/NIGENS/NIGENS/phone/Telephone_DIGIP02-63.wav,../audioData/NIGENS/NIGENS/maleSpeech/pgbeza.wav,phone,maleSpeech
../audioData/NIGENS/NIGENS/fire/Fire+HB03_90_3.wav,../audioData/NIGENS/NIGENS/knock/GLASS-KNOCK_GEN-HDF-12935.wav,fire,knock
../audioData/NIGENS/NIGENS/crash/Smash_Cave_WoodRockCollapse2_SFX-KIT.wav,../audioData/NIGENS/NIGENS/maleSpeech/lbbkzn.wav,crash,maleSpeech
../audioData/NIGENS/NIGENS/maleScream/220623__adriancalzon__scream-05.wav,../audioData/NIGENS/NIGENS/dog/AnimalDog+SUP01_27_17.wav,maleScream,dog
../audioData/NIGENS/NIGENS/alarm/alarm-sci+fi-constant_CAP01-13.wav,../audioData/NIGENS/NIGENS/crash/GlassSmash+6064_08.wav,alarm,crash
../audioData/NIGENS/NIGENS/maleSpeech/pgij3n.wav,../audioData/NIGENS/NIGENS/footsteps/Ladder+6032_48_3.wav,maleSpeech,footsteps
../audioData/NIGENS/NIGENS/dog/DogRottweiller+WWA09_47_2.wav,../audioData/NIGENS/NIGENS/footsteps/FootstepsDirt+2011_11_1.wav,dog,footsteps
../audioData/NIGENS/NIGENS/crash/CrashBaggage+CTV03_86_01.wav,../audioData/NIGENS/NIGENS/femaleSpeech/swwo9n.wav,crash,femaleSpeech
../audioData/NIGENS/NIGENS/crash/CrashDebris+IE03_38_1.wav,../audioData/NIGENS/NIGENS/fire/FireHouse+CRB02_22.wav,crash,fire
../audioData/NIGENS/NIGENS/footsteps/FootstepsConGritt+6016_25_1.wav,../audioData/NIGENS/NIGENS/fire/fireplace-wood-crackling_CAP01-184.wav,footsteps,fire
../audioData/NIGENS/NIGENS/crash/WoodBreak_DIGIJ03-04.wav,../audioData/NIGENS/NIGENS/alarm/HospitalAlarm+CTV05_11_01.wav,crash,alarm
../audioData/NIGENS/NIGENS/fire/Fire+6083_89.wav,../audioData/NIGENS/NIGENS/maleSpeech/sgig9n.wav,fire,maleSpeech
../audioData/NIGENS/NIGENS/maleSpeech/pgbq7p.wav,../audioData/NIGENS/NIGENS/knock/KnockerDoor+9006_37_6.wav,maleSpeech,knock
../audioData/NIGENS/NIGENS/crash/MetalCrash+IE02_62_6.wav,../audioData/NIGENS/NIGENS/phone/TelephoneCellular_DIGIF5-56.wav,crash,phone
../audioData/NIGENS/NIGENS/femaleScream/HUMAN-SCREAM_GEN-HDF-15246.wav,../audioData/NIGENS/NIGENS/footsteps/FootstepsDirt+6016_87_1.wav,femaleScream,footsteps
../audioData/NIGENS/NIGENS/alarm/ClockAlarm+SUP01_41_1.wav,../audioData/NIGENS/NIGENS/baby/HumanBaby+6052_18.wav,alarm,baby
../audioData/NIGENS/NIGENS/footsteps/FootstepsConcrete+6016_01_1.wav,../audioData/NIGENS/NIGENS/femaleScream/219663__saraonsins__high-pitched-scream.wav,footsteps,femaleScream
../audioData/NIGENS/NIGENS/engine/TRUCK-PICK-UP-FORD_GEN-HDF-24832.wav,../audioData/NIGENS/NIGENS/femaleScream/168814__11linda__evil-dark-painful.wav,engine,femaleScream
../audioData/NIGENS/NIGENS/femaleSpeech/bbaj2n.wav,../audioData/NIGENS/NIGENS/phone/TelephoneCellular+6068_16_4.wav,femaleSpeech,phone
../audioData/NIGENS/NIGENS/engine/BoatInboard_DIGIMEGADISC-48.wav,../audioData/NIGENS/NIGENS/maleScream/30988__unclesigmund__ahhh.wav,engine,maleScream
../audioData/NIGENS/NIGENS/dog/AnimalDog+WWA09_44_3.wav,../audioData/NIGENS/NIGENS/alarm/AlarmSmokeDetector+6010_07.wav,dog,alarm
../audioData/NIGENS/NIGENS/femaleScream/220312__ellenskellington__womanshout.wav,../audioData/NIGENS/NIGENS/footsteps/FOOTSTEPS-OUTDOOR_GEN-HDF-12316.wav,femaleScream,footsteps
../audioData/NIGENS/NIGENS/maleScream/219871__polmdx__high-pitch-horror-scream.wav,../audioData/NIGENS/NIGENS/fire/fire-raging_CAP01-185.wav,maleScream,fire
../audioData/NIGENS/NIGENS/piano/196101__aiwha__piano-note-1.wav,../audioData/NIGENS/NIGENS/femaleSpeech/swwp1p.wav,piano,femaleSpeech
../audioData/NIGENS/NIGENS/piano/Piano+6097_37_1.wav,../audioData/NIGENS/NIGENS/knock/DOOR-KNOCK_GEN-HDF-09701.wav,piano,knock
../audioData/NIGENS/NIGENS/fire/FireCampfire_DIGIP06-71.wav,../audioData/NIGENS/NIGENS/alarm/Alarm_FactoryBuzzer_Loop_SFX-KIT.wav,fire,alarm
../audioData/NIGENS/NIGENS/piano/Piano+2017_58_2.wav,../audioData/NIGENS/NIGENS/baby/Baby+2012_51.wav,piano,baby
../audioData/NIGENS/NIGENS/piano/PianoComedy+CTE07_59_1.wav,../audioData/NIGENS/NIGENS/phone/TelephoneDomesti+6037_32_1.wav,piano,phone
../audioData/NIGENS/NIGENS/femaleSpeech/bbak1n.wav,../audioData/NIGENS/NIGENS/alarm/HospitalAlarm+CTV05_11_02.wav,femaleSpeech,alarm
../audioData/NIGENS/NIGENS/crash/CrashWall+CRB01_50_1.wav,../audioData/NIGENS/NIGENS/femaleSpeech/bbaj3s.wav,crash,femaleSpeech
../audioData/NIGENS/NIGENS/phone/TelephoneRing_DIGIF1-58.wav,../audioData/NIGENS/NIGENS/footsteps/FootstepsDeck+6016_69_1.wav,phone,footsteps
../audioData/NIGENS/NIGENS/fire/Fire_CampfireLoop2_SFX-KIT.wav,../audioData/NIGENS/NIGENS/femaleScream/80922__hellkt__nooo-without-effects.wav,fire,femaleScream
../audioData/NIGENS/NIGENS/femaleSpeech/swwi5n.wav,../audioData/NIGENS/NIGENS/dog/AnimalDog+6003_51_3.wav,femaleSpeech,dog
../audioData/NIGENS/NIGENS/fire/Fire_Ignite_Large4_SFX-KIT.wav,../audioData/NIGENS/NIGENS/femaleSpeech/bbak2n.wav,fire,femaleSpeech
../audioData/NIGENS/NIGENS/crash/WoodBreak_DIGIJ03-04.wav,../audioData/NIGENS/NIGENS/maleScream/222535__alberttrepat__male-screaming-out-loud.wav,crash,maleScream
../audioData/NIGENS/NIGENS/piano/Piano+2017_57_5.wav,../audioData/NIGENS/NIGENS/footsteps/FootstepsConcrete+6016_10_1.wav,piano,footsteps
../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14805.wav,../audioData/NIGENS/NIGENS/knock/KnockWood+CTV05_78_03.wav,baby,knock
../audioData/NIGENS/NIGENS/footsteps/FootstepsCreakyRu+6016_57_1.wav,../audioData/NIGENS/NIGENS/piano/PlayerPiano+1020_36_5.wav,footsteps,piano
../audioData/NIGENS/NIGENS/engine/MotorElectric+6032_61_1.wav,../audioData/NIGENS/NIGENS/baby/HumanBaby+6105_96.wav,engine,baby
../audioData/NIGENS/NIGENS/alarm/ElectronicBeep+6063_34.wav,../audioData/NIGENS/NIGENS/piano/PlayerPiano+1020_36_5.wav,alarm,piano
../audioData/NIGENS/NIGENS/phone/TelephoneCellular+6068_30_2.wav,../audioData/NIGENS/NIGENS/knock/KnockDoor+HB01_66_7.wav,phone,knock
../audioData/NIGENS/NIGENS/baby/HumanBaby+CTV05_42_01.wav,../audioData/NIGENS/NIGENS/footsteps/FOOTSTEPS-OUTDOOR_GEN-HDF-12243.wav,baby,footsteps
../audioData/NIGENS/NIGENS/femaleScream/35716__analogchill__scream.wav,../audioData/NIGENS/NIGENS/femaleSpeech/swwi5a.wav,femaleScream,femaleSpeech
../audioData/NIGENS/NIGENS/fire/fireplace-wood-crackling_CAP01-184.wav,../audioData/NIGENS/NIGENS/dog/Animal-Dog-Bark_GEN-HD2-26406.wav,fire,dog
../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14808.wav,../audioData/NIGENS/NIGENS/knock/KnockDoor+HB01_66_5.wav,baby,knock
../audioData/NIGENS/NIGENS/baby/HumanBaby_DIGII08-48.wav,../audioData/NIGENS/NIGENS/dog/DogSmall+JBA03_97_1.wav,baby,dog
../audioData/NIGENS/NIGENS/baby/HumanBaby_DIGII04-11.wav,../audioData/NIGENS/NIGENS/engine/Auto%2767PontiacGto+5038_42.wav,baby,engine
../audioData/NIGENS/NIGENS/engine/MOTOR-GENERATOR_GEN-HDF-17561.wav,../audioData/NIGENS/NIGENS/femaleScream/219866__claudia-clim__scream.wav,engine,femaleScream
../audioData/NIGENS/NIGENS/maleSpeech/sgih1p.wav,../audioData/NIGENS/NIGENS/phone/TELEPHONE-ELECTRONIC_GEN-HDF-22838.wav,maleSpeech,phone
../audioData/NIGENS/NIGENS/alarm/ElectronicAlarm+L2SF1_03_3.wav,../audioData/NIGENS/NIGENS/phone/TELEPHONE-ELECTRONIC_GEN-HDF-22881.wav,alarm,phone
../audioData/NIGENS/NIGENS/crash/WoodBreak_DIGIP07-05.wav,../audioData/NIGENS/NIGENS/maleScream/238043__paltsug__wahha-yanga-ripi-a-raja-bip-gonog.wav,crash,maleScream
../audioData/NIGENS/NIGENS/alarm/AlarmElectronic+SFSE02_18_2.wav,../audioData/NIGENS/NIGENS/dog/Animal-Dog-Large-Bark-Exterior_GEN-HD2-26401.wav,alarm,dog
../audioData/NIGENS/NIGENS/femaleSpeech/bbadzp.wav,../audioData/NIGENS/NIGENS/dog/AnimalDogSamoyed+6003_51_1.wav,femaleSpeech,dog
../audioData/NIGENS/NIGENS/piano/Piano_PlayScale_UpDown2_SFX-KIT.wav,../audioData/NIGENS/NIGENS/alarm/Alarm+8005_17.wav,piano,alarm
../audioData/NIGENS/NIGENS/baby/HumanBaby+6105_97_1.wav,../audioData/NIGENS/NIGENS/footsteps/FOOTSTEPS-OUTDOOR_GEN-HDF-12338.wav,baby,footsteps
../audioData/NIGENS/NIGENS/femaleSpeech/bbad8n.wav,../audioData/NIGENS/NIGENS/maleScream/125127__thanvannispen__schreeuw1clean.wav,femaleSpeech,maleScream
../audioData/NIGENS/NIGENS/alarm/ElectronicAlarm+L2SF2_29.wav,../audioData/NIGENS/NIGENS/dog/AnimalDog+WWA09_42_1.wav,alarm,dog
../audioData/NIGENS/NIGENS/dog/AnimalDogMixed+6003_52_1.wav,../audioData/NIGENS/NIGENS/footsteps/Footsteps-Carpet-Bare+Feet-Walk-1+Walker-Close-Take2_UFC-DVD-1-0049.wav,dog,footsteps
../audioData/NIGENS/NIGENS/phone/TelephoneElectr+SUP01_82_14.wav,../audioData/NIGENS/NIGENS/fire/FireFireplace_DIGIB03-62.wav,phone,fire
../audioData/NIGENS/NIGENS/baby/HumanBaby_DIGII04-01.wav,../audioData/NIGENS/NIGENS/phone/TelephoneEuropean+6068_83_4.wav,baby,phone
../audioData/NIGENS/NIGENS/alarm/AlarmElectronic+SFSE02_28_1.wav,../audioData/NIGENS/NIGENS/baby/HumanBaby+CTV05_41_01.wav,alarm,baby
../audioData/NIGENS/NIGENS/maleScream/63632__vtownpunks__screaming-1.wav,../audioData/NIGENS/NIGENS/crash/CrashWood+6046_90_2.wav,maleScream,crash
../audioData/NIGENS/NIGENS/crash/CrashBottle+HB01_27_2.wav,../audioData/NIGENS/NIGENS/femaleScream/80922__hellkt__nooo-without-effects.wav,crash,femaleScream
../audioData/NIGENS/NIGENS/dog/DogDoberman+2004_76_2.wav,../audioData/NIGENS/NIGENS/fire/FireAuto+CRB01_89_2.wav,dog,fire
../audioData/NIGENS/NIGENS/baby/HumanBaby_DIGII04-11.wav,../audioData/NIGENS/NIGENS/knock/DoorKnocker+6048_34_2.wav,baby,knock
../audioData/NIGENS/NIGENS/footsteps/FootstepsConcrete+6016_16_1.wav,../audioData/NIGENS/NIGENS/knock/DoorKnock+6105_29_5.wav,footsteps,knock
../audioData/NIGENS/NIGENS/footsteps/Ladder+6032_48_3.wav,../audioData/NIGENS/NIGENS/baby/HumanBaby+6095_66_2.wav,footsteps,baby
../audioData/NIGENS/NIGENS/knock/DOOR-KNOCK_GEN-HDF-09704.wav,../audioData/NIGENS/NIGENS/baby/HumanBaby+CTV05_40_02.wav,knock,baby
../audioData/NIGENS/NIGENS/phone/TelephoneCordless_DIGIF4-20.wav,../audioData/NIGENS/NIGENS/femaleScream/328000__hali-pinson__scream-5.wav,phone,femaleScream
../audioData/NIGENS/NIGENS/crash/AutoCrash+CRB01_22_1.wav,../audioData/NIGENS/NIGENS/phone/TelephoneEuropean+6068_83_4.wav,crash,phone
../audioData/NIGENS/NIGENS/knock/DOOR-KNOCK_GEN-HDF-09704.wav,../audioData/NIGENS/NIGENS/engine/Auto%2763RollsRoyce+5042_41.wav,knock,engine
../audioData/NIGENS/NIGENS/footsteps/FootstepsDeck+6016_69_1.wav,../audioData/NIGENS/NIGENS/engine/IndustryMotor+1017_41.wav,footsteps,engine
../audioData/NIGENS/NIGENS/engine/Toy+6037_58_3.wav,../audioData/NIGENS/NIGENS/alarm/ElectronicAlarm+L2SF2_18.wav,engine,alarm
../audioData/NIGENS/NIGENS/crash/WOOD-CRASH_GEN-HDF-26036.wav,../audioData/NIGENS/NIGENS/maleScream/267480__islandan__male-scream.wav,crash,maleScream
../audioData/NIGENS/NIGENS/piano/Klavierwerk010.wav,../audioData/NIGENS/NIGENS/alarm/alarm-sci+fi-constant_CAP01-13.wav,piano,alarm
../audioData/NIGENS/NIGENS/maleSpeech/bbal8a.wav,../audioData/NIGENS/NIGENS/femaleSpeech/bbac9s.wav,maleSpeech,femaleSpeech
../audioData/NIGENS/NIGENS/maleSpeech/lbbkzn.wav,../audioData/NIGENS/NIGENS/knock/DoorKnock+6105_29_5.wav,maleSpeech,knock
../audioData/NIGENS/NIGENS/femaleScream/169811__missozzy__female-scream-02.wav,../audioData/NIGENS/NIGENS/phone/Telephone_DIGIP02-63.wav,femaleScream,phone
../audioData/NIGENS/NIGENS/femaleSpeech/bbac9s.wav,../audioData/NIGENS/NIGENS/crash/CrashMetal+HB01_28_12.wav,femaleSpeech,crash
../audioData/NIGENS/NIGENS/knock/KnockWindow+CTV05_77_03.wav,../audioData/NIGENS/NIGENS/crash/smash-window+crash_CAP01-329.wav,knock,crash
../audioData/NIGENS/NIGENS/crash/BuildingCrash+IE01_08_2.wav,../audioData/NIGENS/NIGENS/fire/FireAuto+CRB01_89_3.wav,crash,fire
../audioData/NIGENS/NIGENS/fire/FireForest+6015_16.wav,../audioData/NIGENS/NIGENS/baby/HumanBaby_DIGII01-02.wav,fire,baby
../audioData/NIGENS/NIGENS/maleScream/245312__kwahmah-02__wild-scream.wav,../audioData/NIGENS/NIGENS/dog/AnimalDogMixed+6003_55_2.wav,maleScream,dog
../audioData/NIGENS/NIGENS/femaleScream/328001__hali-pinson__scream-4.wav,../audioData/NIGENS/NIGENS/engine/STEAM-ENGINE_GEN-HDF-21767.wav,femaleScream,engine
../audioData/NIGENS/NIGENS/femaleScream/9703__lithe-fider__fl-scream-1.wav,../audioData/NIGENS/NIGENS/knock/DoorKnocker+6048_34_2.wav,femaleScream,knock
../audioData/NIGENS/NIGENS/fire/FireSmall+CRB02_39.wav,../audioData/NIGENS/NIGENS/crash/GlassSmash+SUP01_51_10.wav,fire,crash
../audioData/NIGENS/NIGENS/femaleSpeech/bbac7a.wav,../audioData/NIGENS/NIGENS/piano/Piano+2017_57_13.wav,femaleSpeech,piano
../audioData/NIGENS/NIGENS/dog/DogLarge+JBA03_77_2.wav,../audioData/NIGENS/NIGENS/maleSpeech/bbal7p.wav,dog,maleSpeech
../audioData/NIGENS/NIGENS/femaleScream/139087__arjanvanhoorn0181__young-girl-screaming-2.wav,../audioData/NIGENS/NIGENS/crash/CrashRoof+6046_88.wav,femaleScream,crash
../audioData/NIGENS/NIGENS/piano/PianoComedy+CTE07_60_4.wav,../audioData/NIGENS/NIGENS/engine/BoatFerry+S1201_71.wav,piano,engine
../audioData/NIGENS/NIGENS/footsteps/FOOTSTEPS-OUTDOOR_GEN-HDF-12430.wav,../audioData/NIGENS/NIGENS/dog/DogLarge+JBA03_77_2.wav,footsteps,dog
../audioData/NIGENS/NIGENS/baby/HumanBaby+CTV05_41_03.wav,../audioData/NIGENS/NIGENS/dog/Animal-Dog-Large-Bark-Exterior_GEN-HD2-26401.wav,baby,dog
../audioData/NIGENS/NIGENS/phone/TelephoneEuropean+6068_83_4.wav,../audioData/NIGENS/NIGENS/dog/ANIMAL-DOG-GERMAN-SHEPHERD_6EXT8-10073.wav,phone,dog
../audioData/NIGENS/NIGENS/femaleSpeech/bbad9s.wav,../audioData/NIGENS/NIGENS/engine/AutoPorscheTurboS+5039_57.wav,femaleSpeech,engine
../audioData/NIGENS/NIGENS/maleScream/125127__thanvannispen__schreeuw1clean.wav,../audioData/NIGENS/NIGENS/femaleScream/139086__arjanvanhoorn0181__young-girl-screaming-1.wav,maleScream,femaleScream
../audioData/NIGENS/NIGENS/maleSpeech/pgbk1n.wav,../audioData/NIGENS/NIGENS/fire/fireplace-wood-crackling_CAP01-184.wav,maleSpeech,fire
../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14803.wav,../audioData/NIGENS/NIGENS/fire/Fire+PS01_98.wav,baby,fire
../audioData/NIGENS/NIGENS/piano/Piano_PlayScale_UpDown2_SFX-KIT.wav,../audioData/NIGENS/NIGENS/alarm/alarm-smoke+detector_CAP01-15.wav,piano,alarm
../audioData/NIGENS/NIGENS/piano/Piano+2017_58_7.wav,../audioData/NIGENS/NIGENS/alarm/AlarmElectronic+SFSE02_18_2.wav,piano,alarm
../audioData/NIGENS/NIGENS/crash/Crash+6010_95_5.wav,../audioData/NIGENS/NIGENS/fire/Fire+6083_85.wav,crash,fire
../audioData/NIGENS/NIGENS/engine/BoatPaddleWheel+S1213_16.wav,../audioData/NIGENS/NIGENS/maleScream/222649__mariallinas__shout.wav,engine,maleScream
../audioData/NIGENS/NIGENS/maleScream/141242__tarrei__desperate-scream.wav,../audioData/NIGENS/NIGENS/fire/fireplace-wood-crackling_CAP01-184.wav,maleScream,fire
../audioData/NIGENS/NIGENS/piano/Piano+2017_58_4.wav,../audioData/NIGENS/NIGENS/knock/KnockDoor+HB01_66_6.wav,piano,knock
